Applicant_ID,Annual_Income,Current_Debt,Credit_Score,Loan_Amount,Years_Employed,Debt_to_Income,Risk_Factor,Loan_Status
1384,52113,14756,728,29448,14,0.28315391552971425,-5.848460844702858,0
1385,48613,15163,584,17947,14,0.3119124514018884,-4.1208754859811165,0
1386,62255,11207,631,20726,9,0.18001766926351298,-5.409823307364871,0
1387,65126,13847,769,26516,6,0.21261861622086417,-6.163813837791358,0
1388,88142,10378,707,20551,2,0.11774182569036327,-6.092581743096368,0
1389,74256,19450,553,20379,1,0.2619316957552252,-3.0106830424477486,1
1390,51346,20176,716,23113,5,0.39294200132434853,-3.730579986756515,1
1391,46523,5769,753,21444,8,0.12400318122219117,-7.089968187778088,0
1392,67378,10352,743,19502,9,0.15364065421947817,-6.793593457805218,0
1393,40196,7517,784,16392,3,0.18700865757786844,-6.269913424221316,0
1394,87471,11749,755,20392,2,0.1343188028032148,-6.406811971967852,0
1395,77691,14582,699,25471,8,0.1876922680876807,-5.913077319123193,0
1396,52962,7751,708,28910,16,0.14635021336052265,-7.216497866394773,0
1397,34302,10390,828,21461,13,0.3028977902163139,-6.55102209783686,0
1398,80308,9980,715,23775,9,0.1242715545151168,-6.8072844548488325,0
1399,58281,16036,617,21348,12,0.27514970573600317,-4.618502942639968,0
1400,78567,15346,637,19563,11,0.19532373642878054,-5.516762635712194,0
1401,36083,11391,766,22571,0,0.31568882853421276,-4.503111714657873,0
1402,51009,15884,550,25946,18,0.31139602815189477,-4.1860397184810525,0
1403,60078,12266,684,15568,18,0.20416791504377643,-6.598320849562236,0
1404,60704,13641,734,12743,5,0.22471336320506063,-5.5928663679493935,0
1405,53249,23367,689,17334,12,0.4388251422561926,-3.7017485774380736,1
1406,69342,21702,655,21058,18,0.31297049407285626,-5.220295059271437,0
1407,43985,8502,682,24349,12,0.19329316812549732,-6.087068318745027,0
1408,57864,19148,657,15052,3,0.3309138669984792,-3.560861330015208,1
1409,61804,19056,727,7557,1,0.30832955795741374,-4.2867044204258615,0
1410,67716,9258,847,17452,14,0.13671805777068935,-8.502819422293108,0
1411,70674,19093,695,19030,11,0.27015592721510034,-5.348440727848997,0
1412,43130,22689,623,14188,6,0.5260607465801067,-1.5693925341989332,1
1413,36988,9387,657,16219,19,0.25378501135503406,-5.932149886449659,0
1414,79165,10412,671,24336,17,0.1315227689003979,-7.094772310996021,0
1415,64984,20088,566,20390,12,0.3091222454758094,-3.768777545241906,1
1416,48772,16357,745,21728,16,0.33537685557286967,-5.696231444271303,0
1417,83267,17757,846,18221,3,0.21325374998498806,-6.62746250015012,0
1418,61735,16702,801,16229,13,0.270543451850652,-6.60456548149348,0
1419,77689,16953,668,18185,19,0.21821622108664032,-6.397837789133597,0
1420,61012,8367,711,22494,12,0.13713695666426276,-6.938630433357373,0
1421,90911,20236,747,12543,2,0.22259132558216277,-5.444086744178372,0
1422,86330,20847,594,28250,17,0.24148036603729875,-5.225196339627013,0
1423,56265,13853,728,22874,13,0.2462098995823336,-6.117901004176664,0
1424,74573,14782,593,17320,14,0.19822187655049414,-5.3477812344950575,0
1425,69680,7344,820,24067,2,0.10539609644087256,-7.346039035591274,0
1426,80529,17571,627,26111,0,0.21819468762805946,-4.088053123719405,0
1427,45526,17860,727,18348,16,0.39230329921363616,-4.946967007863638,0
1428,70290,14689,552,18917,2,0.20897709489258784,-3.6302290510741213,1
1429,75876,20621,763,27467,13,0.27177236543834676,-6.212276345616532,0
1430,33618,13329,623,30594,2,0.3964840264144208,-2.465159735855792,1
1431,42251,17823,600,20147,12,0.421836169558117,-2.981638304418831,1
1432,29411,9901,616,14208,14,0.3366427527115705,-4.193572472884295,0
1433,55958,14882,642,17646,17,0.26594946209657244,-5.4605053790342755,0
1434,70763,14128,725,25165,13,0.1996523606969744,-6.553476393030256,0
1435,82535,16126,694,14848,2,0.19538377657963288,-5.186162234203672,0
1436,61111,13152,556,18958,18,0.21521493675443046,-5.2078506324556955,0
1437,84429,14342,818,21462,7,0.16987054211230737,-7.181294578876926,0
1438,39298,19130,553,15386,3,0.48679322102906003,-0.9620677897093997,1
1439,34449,12816,687,25482,3,0.372028215623095,-3.44971784376905,1
1440,59166,6967,780,23469,18,0.11775343947537437,-8.422465605246257,0
1441,65760,23747,637,30047,10,0.3611161800486618,-3.758838199513382,1
1442,59509,21907,566,23907,0,0.368129190542607,-1.9787080945739302,1
1443,28988,8538,601,15195,7,0.29453566993238584,-3.7646433006761413,1
1444,58663,18448,683,22651,14,0.3144742000920512,-5.085257999079488,0
1445,40432,12485,760,24940,0,0.30879006727344677,-4.512099327265532,0
1446,70045,16317,768,25197,6,0.23295024627025485,-5.950497537297451,0
1447,65498,16471,754,16115,19,0.2514733274298452,-6.925266725701547,0
1448,45901,13827,760,15518,19,0.30123526720550753,-6.487647327944924,0
1449,52291,11081,826,14301,10,0.21191027136600946,-7.140897286339905,0
1450,44111,11547,573,28023,13,0.26177144023032806,-4.4122855976967195,0
1451,59059,10419,553,23114,15,0.1764168035354476,-5.265831964645524,0
1452,74327,10840,701,15893,13,0.1458420224144658,-6.851579775855341,0
1453,45214,14664,808,20635,11,0.32432432432432434,-5.936756756756756,0
1454,67560,11421,717,19381,16,0.16904973357015987,-7.079502664298401,0
1455,52046,18410,725,15137,13,0.35372555047458015,-5.012744495254198,0
1456,48106,22436,840,20180,9,0.4663867293061157,-4.636132706938843,0
1457,58394,12099,605,20953,13,0.20719594478884817,-5.278040552111518,0
1458,44471,16197,657,29656,17,0.36421488160823906,-4.62785118391761,0
1459,51695,17498,845,16721,8,0.3384853467453332,-5.8651465325466665,0
1460,42031,17360,690,11453,16,0.4130284789798006,-4.369715210201994,0
1461,89470,15379,704,14755,5,0.17189001900078238,-5.821099809992177,0
1462,60528,18713,811,15536,7,0.3091627015596088,-5.718372984403912,0
1463,49504,17411,822,17865,12,0.351708952811894,-5.902910471881061,0
1464,63209,8811,781,14767,17,0.13939470645003085,-8.11605293549969,0
1465,58315,19345,790,24110,4,0.33173283031809997,-4.982671696819001,0
1466,56685,19436,807,14419,5,0.34287730440151715,-5.141226955984829,0
1467,69212,11183,798,20100,18,0.16157602727850662,-8.164239727214934,0
1468,71362,15189,626,30000,3,0.21284437095372888,-4.431556290462711,0
1469,52042,18416,729,22767,6,0.3538680296683448,-4.351319703316552,0
1470,51362,13953,615,22253,3,0.2716599820879249,-3.733400179120751,1
1471,55874,20364,720,29286,10,0.36446289866485304,-4.55537101335147,0
1472,25471,26819,571,26228,11,1.052922931961839,3.7192293196183894,1
1473,37272,11070,656,22825,13,0.29700579523502896,-4.88994204764971,0
1474,80503,8094,776,18446,12,0.10054283691291008,-7.954571630870899,0
1475,84674,16519,765,19886,9,0.1950894017053641,-6.59910598294636,0
1476,56264,18607,618,19643,17,0.3307088013649936,-4.572911986350064,0
1477,68648,13845,633,17992,15,0.2016810395058851,-5.813189604941149,0
1478,64668,22266,652,21060,4,0.344312488402301,-3.4768751159769895,1
1479,106183,8306,588,21753,7,0.0782234444308411,-5.797765555691589,0
1480,76793,18464,562,13776,13,0.24043858164155588,-4.515614183584441,0
1481,58081,11970,846,28160,4,0.2060914929150669,-6.7990850708493324,0
1482,45666,23596,730,22048,7,0.5167082731134761,-2.8329172688652386,1
1483,35903,24962,817,18686,5,0.6952622343536752,-1.7173776564632481,1
1484,63051,11166,562,21105,15,0.1770947328353238,-5.349052671646762,0
1485,48654,12252,669,24651,3,0.2518189665803428,-4.471810334196572,0
1486,38666,19297,606,12666,11,0.4990689494646459,-2.16931050535354,1
1487,50301,13064,589,19474,10,0.2597165066300869,-4.292834933699131,0
1488,43776,14772,677,14070,2,0.3374451754385965,-3.595548245614035,1
1489,85307,15126,722,33285,11,0.1773125300385666,-6.546874699614333,0
1490,73224,5401,584,20690,4,0.07375996940893696,-5.502400305910631,0
1491,59880,14930,808,14111,5,0.2493319973279893,-6.086680026720106,0
1492,82199,11551,554,37997,18,0.1405248239029672,-5.934751760970328,0
1493,61160,12534,767,17319,17,0.20493786788750817,-7.320621321124919,0
1494,47080,22218,560,18954,15,0.47192013593882753,-2.380798640611724,1
1495,82846,8717,666,19316,10,0.10521932259855636,-6.607806774014437,0
1496,68083,19066,733,15760,4,0.28004053875416773,-4.929594612458323,0
1497,44441,13605,665,21236,8,0.3061362255574807,-4.388637744425194,0
1498,57144,13601,711,8946,2,0.2380127397452051,-4.92987260254795,0
1499,46865,18951,616,25429,7,0.4043742665101888,-2.816257334898112,1
1500,39258,16700,749,14360,5,0.4253910031076468,-3.7360899689235323,1
1501,73892,17853,580,17923,3,0.24160937584582906,-3.683906241541709,1
1502,88641,19840,624,23757,11,0.22382418970905113,-5.101758102909489,0
1503,39021,13343,786,18977,11,0.34194408139207094,-5.540559186079291,0
1504,68444,11938,615,19182,15,0.17441996376599847,-5.905800362340016,0
1505,50240,9574,619,14939,9,0.19056528662420383,-5.184347133757963,0
1506,52693,10872,846,30478,13,0.20632721613876606,-7.6967278386123406,0
1507,51114,29745,569,22657,12,0.5819344993543843,-1.0706550064561566,1
1508,47040,21223,775,14586,8,0.45116921768707485,-4.0383078231292515,1
1509,60727,8244,748,20890,6,0.13575510069656002,-6.7224489930344,0
1510,47535,8387,588,14232,11,0.17643841380035763,-5.215615861996424,0
1511,64056,17409,694,28612,4,0.271777819408018,-4.622221805919821,0
1512,59246,17736,594,20998,17,0.299361982243527,-4.646380177564731,0
1513,56415,17744,640,15122,3,0.31452627847203757,-3.5547372152796246,1
1514,46386,13725,787,23487,1,0.29588668994955375,-5.011133100504463,0
1515,51348,14372,619,18609,2,0.27989405624367064,-3.591059437563294,1
1516,71330,16639,715,13558,11,0.23326790971540726,-5.917320902845928,0
1517,67513,15429,679,21905,2,0.22853376386769955,-4.704662361323005,0
1518,45336,3903,763,21764,3,0.08609052408681843,-7.069094759131816,0
1519,61489,13851,638,25688,5,0.22525980256631267,-4.627401974336873,0
1520,71270,10742,801,20322,11,0.15072260418128244,-7.602773958187175,0
1521,34958,15876,621,20535,18,0.4541449739687625,-3.468550260312375,1
1522,68150,29926,714,20800,9,0.43911958914159943,-3.6488041085840055,1
1523,50060,16837,598,27976,0,0.3363363963244107,-2.616636036755893,1
1524,68558,13432,601,18449,16,0.19592170133317774,-5.650782986668222,0
1525,48551,19609,838,22347,15,0.40388457498300756,-5.841154250169925,0
1526,32926,17413,827,23083,8,0.5288525785093847,-3.7814742149061518,1
1527,35586,17100,663,21748,8,0.4805260495700556,-2.624739504299443,1
1528,60721,18034,788,18260,8,0.2969977437789233,-5.710022562210766,0
1529,63895,25282,682,20603,11,0.39568041317786995,-3.963195868221301,1
1530,46435,9345,823,19531,8,0.201249057822763,-7.01750942177237,0
1531,69578,17368,715,29796,14,0.24961913248440598,-6.05380867515594,0
1532,35077,10368,842,17711,1,0.2955782991703966,-5.564217008296033,0
1533,59008,17777,792,15437,10,0.3012642353579176,-5.907357646420824,0
1534,41834,10406,687,19968,10,0.24874503991968255,-5.382549600803174,0
1535,50222,12913,628,19616,7,0.25711839432917843,-4.408816056708216,0
1536,60710,13524,719,20984,5,0.2227639598089277,-5.462360401910724,0
1537,47093,19879,672,17712,19,0.42212218376404137,-4.398778162359585,0
1538,54231,19592,725,20551,6,0.3612693846692851,-4.2373061533071485,0
1539,75094,8771,849,20648,2,0.11680027698617733,-7.521997230138227,0
1540,51346,15274,631,24529,7,0.29747205235071866,-4.035279476492813,1
1541,72535,11452,636,20465,17,0.15788240159922795,-6.481175984007721,0
1542,43054,8707,774,20512,16,0.20223440330747433,-7.3176559669252565,0
1543,67947,13914,565,22581,10,0.20477725285884588,-4.602227471411542,0
1544,81623,13457,712,24338,1,0.1648677456109185,-5.571322543890815,0
1545,22925,27133,647,15081,18,1.1835550708833151,3.565550708833152,1
1546,48046,17164,705,13738,6,0.35724097739666155,-4.077590226033384,0
1547,68656,8111,551,28477,17,0.11813971102307154,-6.028602889769284,0
1548,56954,12176,718,23520,7,0.21378656459598974,-5.742134354040103,0
1549,65567,20106,641,18903,13,0.3066481614226669,-4.643518385773332,0
1550,50940,25442,730,20098,6,0.4994503337259521,-2.9054966627404792,1
1551,61298,7070,780,18037,3,0.11533818395379947,-6.9466181604620045,0
1552,57664,5600,697,21056,16,0.09711431742508324,-7.598856825749168,0
1553,77516,24354,829,15140,4,0.3141802982610042,-5.548197017389958,0
1554,63816,16948,738,24200,11,0.265576031089382,-5.8242396891061805,0
1555,65064,10658,677,20877,8,0.1638079429484815,-5.931920570515184,0
1556,53821,17673,556,21058,19,0.32836625109158135,-4.176337489084187,0
1557,52685,1821,596,15530,12,0.03456391762361204,-6.81436082376388,0
1558,53511,15016,602,22621,17,0.2806152006129581,-4.9138479938704185,0
1559,65916,16639,736,15645,19,0.2524273317555677,-6.735726682444323,0
1560,53685,19621,587,16539,8,0.36548384092390795,-3.01516159076092,1
1561,64346,9930,775,20438,3,0.1543219469741709,-6.506780530258291,0
1562,91131,15428,602,32536,7,0.1692947515115603,-5.027052484884397,0
1563,73066,10372,773,20857,0,0.14195384994388635,-6.310461500561137,0
1564,55109,16276,703,7155,16,0.29534195866373913,-5.676580413362609,0
1565,78018,10523,597,16787,8,0.134879130457074,-5.42120869542926,0
1566,53878,12959,696,23418,19,0.24052488956531423,-6.454751104346858,0
1567,29428,10020,613,14357,12,0.3404920483892891,-3.9250795161071093,1
1568,44878,18255,731,24155,1,0.406769463879852,-3.3423053612014795,1
1569,31938,19292,674,20794,12,0.604045337842069,-1.8995466215793095,1
1570,54727,13826,728,24956,8,0.25263581047746086,-5.553641895225391,0
1571,60276,15191,588,17205,19,0.25202402282832304,-5.2597597717167694,0
1572,85146,7757,809,16816,5,0.09110234185986424,-7.678976581401358,0
1573,64903,13501,552,22824,0,0.20801811934733372,-3.439818806526662,1
1574,56713,14748,613,19962,4,0.2600461975208506,-3.9295380247914937,1
1575,72441,28103,578,19659,2,0.387943291782278,-2.1005670821772204,1
1576,26832,9440,560,27844,3,0.3518187239117472,-2.3818127608825277,1
1577,63534,22320,646,23020,0,0.35130796109169893,-2.9469203890830107,1
1578,71562,19984,752,10050,13,0.279254352868841,-6.02745647131159,0
1579,37821,16403,570,23995,8,0.4337008540228973,-2.1629914597710265,1
1580,77156,23793,588,23494,3,0.3083752397739644,-3.0962476022603553,1
1581,65077,16860,772,25924,17,0.2590777079459717,-6.829222920540283,0
1582,53770,16945,651,15301,13,0.3151385530965222,-4.658614469034777,0
1583,69491,14734,595,21624,3,0.212027456792966,-4.12972543207034,0
1584,94060,21117,615,20558,9,0.2245056347012545,-4.804943652987456,0
1585,62727,20482,640,15211,2,0.32652605735966966,-3.3347394264033037,1
1586,63723,11871,713,24733,6,0.1862906642813427,-5.867093357186572,0
1587,53109,8403,660,18792,9,0.15822177032141446,-5.917782296785855,0
1588,47252,13985,672,25763,12,0.2959663083044104,-4.960336916955896,0
1589,72455,10999,742,16285,3,0.15180456835277067,-6.2019543164722934,0
1590,47158,14682,648,12697,17,0.3113363586241995,-5.0666364137580056,0
1591,61073,21187,840,18787,10,0.3469127110179621,-5.930872889820379,0
1592,52835,12713,708,21159,3,0.24061701523611242,-4.973829847638876,0
1593,67184,14785,652,17329,13,0.22006727792331507,-5.6193272207668485,0
1594,65004,15290,830,4677,17,0.23521629438188418,-7.647837056181159,0
1595,75563,19242,592,21918,7,0.2546484390508582,-4.073515609491418,1
1596,52349,3765,633,21894,9,0.07192114462549427,-6.510788553745058,0
1597,55951,11966,740,23435,4,0.213865703919501,-5.6613429608049906,0
1598,45318,16056,600,18097,6,0.354296306103535,-3.0570369389646497,1
1599,53335,21000,759,17824,11,0.39373769569700945,-4.752623043029905,0
1600,65659,12540,675,27201,2,0.1909867649522533,-5.040132350477467,0
1601,71354,5617,618,12122,3,0.07872018387196233,-5.692798161280376,0
1602,46167,18098,814,18764,9,0.3920116100244764,-5.119883899755237,0
1603,73044,11823,807,20711,3,0.16186134384754394,-6.751386561524561,0
1604,80334,9051,737,23030,14,0.11266711479572783,-7.643328852042721,0
1605,66201,11878,779,20848,9,0.17942327155178925,-6.895767284482108,0
1606,88151,14077,738,15390,15,0.1596918923211308,-7.283081076788692,0
1607,48393,11976,559,25838,14,0.24747380819540016,-4.515261918045998,0
1608,41330,3972,663,20009,18,0.09610452455843213,-7.4689547544156785,0
1609,33319,19485,625,11659,19,0.5848014646297908,-2.3019853537020922,1
1610,82440,21374,713,21045,18,0.25926734594856865,-6.337326540514313,0
1611,69815,18257,634,22376,17,0.2615054071474611,-5.424945928525388,0
1612,59166,9311,598,29803,11,0.15737078727647635,-5.506292127235238,0
1613,64199,13992,726,22043,15,0.2179473200517142,-6.580526799482858,0
1614,43117,14967,767,12589,0,0.34712526381705594,-4.19874736182944,0
1615,96686,17993,738,12765,15,0.1860972633059595,-7.019027366940405,0
1616,61938,18341,779,26293,1,0.2961186993445058,-4.928813006554941,0
1617,61640,11329,804,15985,14,0.18379299156391954,-7.602070084360804,0
1618,70886,15409,785,12252,6,0.21737719718985413,-6.276228028101459,0
1619,67215,17286,575,25002,0,0.25717473778174516,-3.1782526221825487,1
1620,63358,22279,621,17621,4,0.3516367309574166,-3.0936326904258338,1
1621,48142,18522,810,24735,9,0.38473682024012296,-5.1526317975987705,0
1622,67072,18945,803,15426,3,0.2824576574427481,-5.505423425572518,0
1623,88230,15419,820,27369,13,0.1747591522157996,-7.752408477842003,0
1624,80181,22052,672,24360,12,0.2750277497162669,-5.16972250283733,0
1625,83897,17048,693,16386,0,0.2032015447513022,-4.897984552486978,0
1626,52331,10694,806,11698,15,0.20435306032753053,-7.516469396724695,0
1627,45155,22016,693,31525,8,0.48756505370390874,-2.8543494629609123,1
1628,58113,18489,808,18948,15,0.3181560064013216,-6.398439935986785,0
1629,60835,12784,596,16186,18,0.21014218788526343,-5.658578121147365,0
1630,76412,12602,562,26931,14,0.1649217400408313,-5.370782599591687,0
1631,34613,16482,757,24728,13,0.4761794701412764,-4.108205298587237,0
1632,82943,17315,784,25913,19,0.20875782163654558,-7.652421783634544,0
1633,57629,15986,698,19507,9,0.2773950615141682,-5.106049384858318,0
1634,53596,16556,704,29405,11,0.308903649526084,-5.05096350473916,0
1635,44818,23499,715,13446,0,0.5243205854790486,-1.9067941452095143,1
1636,35177,20357,639,17239,16,0.5787019927793728,-2.202980072206271,1
1637,72347,15953,735,21949,8,0.2205067245359172,-5.944932754640828,0
1638,61099,19706,723,25840,18,0.3225257369187712,-5.804742630812289,0
1639,40650,9837,766,23305,17,0.24199261992619925,-6.940073800738008,0
1640,40573,16989,813,19585,6,0.41872673945727457,-4.542732605427255,0
1641,54963,24046,646,17624,8,0.43749431435693104,-2.8850568564306895,1
1642,85035,13909,666,25867,11,0.1635679426118657,-6.124320573881343,0
1643,56106,10761,748,23821,6,0.19179766869853493,-6.16202331301465,0
1644,37452,11739,570,15627,13,0.3134412047420698,-3.865587952579302,1
1645,56313,9551,749,15478,14,0.16960559728659458,-7.193944027134055,0
1646,55909,11076,797,17272,14,0.19810763919941332,-7.388923608005866,0
1647,19546,13147,825,16631,5,0.6726184385552031,-2.023815614447969,1
1648,59185,7972,813,25149,13,0.1346962912900228,-8.083037087099774,0
1649,56535,15078,607,22178,1,0.2667020429822234,-3.5029795701777666,1
1650,70443,19511,580,22788,7,0.27697571085842454,-3.730242891415754,1
1651,87734,10461,798,20958,12,0.11923541614425422,-7.987645838557459,0
1652,76898,22596,642,21193,5,0.29384379307654296,-3.9815620692345703,1
1653,55966,17553,814,12090,4,0.31363685094521676,-5.403631490547833,0
1654,43402,20152,820,23970,4,0.4643104004423759,-3.95689599557624,1
1655,98600,11710,643,17182,0,0.11876267748478701,-5.24237322515213,0
1656,60888,19272,703,19834,8,0.3165155695703587,-4.664844304296413,0
1657,60208,9540,834,17634,5,0.15845070422535212,-7.255492957746479,0
1658,59638,19451,629,20729,19,0.3261511117073007,-4.9284888829269935,0
1659,62971,15859,841,22865,6,0.25184608788172336,-6.491539121182766,0
1660,57834,17766,633,14955,8,0.30718954248366015,-4.058104575163399,1
1661,51395,9122,586,21263,4,0.1774880824982975,-4.485119175017026,0
1662,51797,10524,781,17754,13,0.2031777902195108,-7.0782220978048915,0
1663,59508,17986,642,26607,4,0.3022450762922632,-3.7975492370773676,1
1664,51848,10258,651,14426,7,0.19784755438975465,-5.231524456102453,0
1665,49307,17316,715,14987,6,0.3511874581702395,-4.238125418297606,0
1666,61596,8164,708,18202,12,0.1325410740957205,-6.954589259042796,0
1667,56175,19240,563,15371,12,0.34250111259457056,-3.404988874054294,1
1668,82559,8837,774,18878,7,0.10703860269625359,-7.369613973037464,0
1669,20235,17761,622,17360,10,0.8777365950086484,1.557365950086484,1
1670,76372,18128,798,20442,17,0.2373644791284764,-7.306355208715236,0
1671,78691,11516,640,25040,18,0.14634456291062511,-6.7365543708937485,0
1672,28899,17910,765,20356,5,0.6197446278417938,-1.9525537215820616,1
1673,54859,16302,639,20811,1,0.29716181483439363,-3.518381851656063,1
1674,54428,12305,578,14713,12,0.226078489013008,-4.71921510986992,0
1675,38887,9957,769,19329,10,0.25604957955100677,-6.129504204489933,0
1676,48332,5186,764,17891,0,0.10729951171066789,-6.567004882893321,0
1677,43341,16748,770,23408,1,0.38642394037977895,-3.935760596202211,1
1678,86284,7175,591,16177,16,0.0831556256084558,-6.678443743915443,0
1679,74035,15476,684,15696,7,0.20903626663064767,-5.4496373336935235,0
1680,79073,13682,591,21587,1,0.17302998495061525,-4.279700150493847,0
1681,70825,18395,713,29900,5,0.2597246734909989,-5.032753265090011,0
1682,43064,13489,832,19120,4,0.31323146944083224,-5.587685305591679,0
1683,52132,13352,607,20841,15,0.25611908232947134,-5.008809176705287,0
1684,67340,18659,574,24740,7,0.2770864270864271,-3.6691357291357294,1
1685,41668,16675,622,22549,18,0.4001871940097917,-4.018128059902082,1
1686,70694,16580,678,22582,15,0.23453192633038164,-5.934680736696183,0
1687,56395,17346,636,19524,12,0.30758045926057276,-4.484195407394273,0
1688,54377,7322,702,19621,19,0.13465251852805413,-7.573474814719459,0
1689,70664,18783,731,16224,6,0.26580720027170834,-5.251927997282916,0
1690,66663,18062,674,22431,15,0.27094490196960835,-5.530550980303916,0
1691,54585,9916,616,22317,15,0.18166162865256022,-5.843383713474398,0
1692,77389,13779,555,23585,11,0.17804855987285015,-4.869514401271498,0
1693,43784,14803,674,17559,13,0.33809154028868993,-4.659084597113101,0
1694,69239,14327,602,24150,17,0.20692095495313334,-5.650790450468667,0
1695,68896,16669,615,25666,17,0.24194437993497445,-5.430556200650256,0
1696,55356,22156,631,13930,15,0.4002456824915095,-3.8075431750849047,1
1697,64891,20408,636,18515,19,0.31449661740457074,-5.115033825954293,0
1698,41233,8438,551,25875,15,0.20464191303082482,-4.963580869691752,0
1699,73860,18110,753,16752,12,0.24519360953154617,-6.278063904684539,0
1700,57226,21644,699,22643,8,0.37821969035054,-4.007803096494601,1
1701,52159,16934,842,20042,8,0.3246611323069844,-5.973388676930155,0
1702,75735,20454,652,21654,12,0.27007328183798773,-5.019267181620123,0
1703,49434,25061,573,20195,3,0.5069587733139135,-0.9604122668608659,1
1704,38873,20118,761,23730,8,0.5175314485632702,-3.234685514367299,1
1705,36650,16246,614,14892,14,0.4432742155525239,-3.1072578444747605,1
1706,69090,20225,758,15433,13,0.2927341149225648,-5.952658850774352,0
1707,40793,15724,800,27322,18,0.3854582894123992,-5.945417105876008,0
1708,86321,15119,666,30501,11,0.17514857334831616,-6.008514266516839,0
1709,28771,13242,665,19972,5,0.4602551180007647,-2.5474488199923533,1
1710,85446,22817,786,28576,2,0.267034150223533,-5.38965849776467,0
1711,63165,10907,654,16141,19,0.17267474075833136,-6.713252592416687,0
1712,58549,22661,808,17342,15,0.38704333122683565,-5.709566687731644,0
1713,51826,17499,595,27287,19,0.3376490564581484,-4.473509435418515,0
1714,65987,8003,765,24020,16,0.12128146453089245,-8.037185354691076,0
1715,59435,16838,573,28032,15,0.283301085219147,-4.39698914780853,0
1716,76549,4499,584,22342,5,0.05877281218565886,-5.752271878143411,0
1717,61713,18127,573,14937,7,0.29373065642571256,-3.4926934357428747,1
1718,62254,19426,577,21117,18,0.31204420599479554,-4.449557940052044,0
1719,54545,12038,565,26010,1,0.22069850582088185,-3.543014941791182,1
1720,59145,15617,608,19336,13,0.26404598867190804,-4.73954011328092,0
1721,64617,24770,792,18567,11,0.3833356547038705,-5.186643452961295,0
1722,34347,12471,756,22419,16,0.36308847934317406,-5.5291152065682585,0
1723,39777,9705,820,17202,14,0.2439852175880534,-7.160147824119466,0
1724,71148,22408,798,21477,17,0.31494912014392534,-6.530508798560747,0
1725,62562,24812,816,20317,15,0.39659857421437933,-5.694014257856207,0
1726,57240,15018,742,17547,12,0.26236897274633125,-5.996310272536688,0
1727,60276,20057,767,24903,16,0.33275267104651934,-5.9424732895348065,0
1728,65213,21707,664,23229,7,0.33286307944734944,-4.011369205526505,1
1729,51903,11287,617,18231,0,0.21746334508602586,-3.9953665491397414,1
1730,48325,12573,848,19925,2,0.2601758923952406,-6.078241076047594,0
1731,62937,21154,624,18643,15,0.3361138916694472,-4.378861083305528,0
1732,45324,23425,652,16806,1,0.5168343482481688,-1.451656517518312,1
1733,66123,17814,846,11508,14,0.2694070142008076,-7.165929857991925,0
1734,34461,10600,727,17580,0,0.30759409187197123,-4.194059081280287,0
1735,75437,24935,764,16879,8,0.3305407160942243,-5.134592839057756,0
1736,67088,12345,588,20574,15,0.18401204388266157,-5.539879561173384,0
1737,63840,13324,808,22203,3,0.2087092731829574,-6.292907268170426,0
1738,74740,16711,753,15989,11,0.2235884399250736,-6.394115600749265,0
1739,84982,22770,556,21867,0,0.2679390929843967,-2.8806090701560323,1
1740,75215,19269,598,15218,0,0.25618560127634116,-3.418143987236589,1
1741,32386,17074,575,19373,6,0.5272031124559995,-1.0779688754400056,1
1742,40806,17316,710,16987,17,0.4243493603881782,-4.556506396118218,0
1743,50627,15217,725,23730,14,0.30057084164576214,-5.644291583542378,0
1744,60391,17790,628,20583,12,0.2945803182593433,-4.534196817406568,0
1745,67764,2352,551,19449,15,0.03470869488223836,-6.6629130511776165,0
1746,49113,13516,681,16873,6,0.27520208498768145,-4.657979150123184,0
1747,62801,16206,825,18355,15,0.25805321571312556,-7.169467842868745,0
1748,48669,9244,666,29145,12,0.18993609895415972,-5.9606390104584035,0
1749,50827,16931,713,17494,13,0.33311035473272077,-5.0988964526727925,0
1750,38900,13977,837,22397,16,0.35930591259640104,-6.376940874035988,0
1751,46151,23777,577,19436,11,0.5152001040064137,-1.7179989599358625,1
1752,39724,22865,550,22254,19,0.5755966166549189,-1.6440338334508104,1
1753,45361,12670,737,24184,12,0.2793148299199753,-5.776851700800248,0
1754,75804,14245,605,18230,19,0.18791884333280565,-6.070811566671944,0
1755,45759,14630,584,23548,14,0.3197185253174239,-4.04281474682576,1
1756,99485,12741,661,33783,3,0.12806955822485802,-5.6293044177514195,0
1757,67399,15975,835,22837,1,0.23702132079110966,-6.079786792088903,0
1758,62772,11208,585,28067,17,0.1785509462817817,-5.764490537182183,0
1759,47124,9346,766,22405,1,0.1983278159748748,-5.776721840251252,0
1760,70504,18113,629,15340,14,0.25690740950868035,-5.1209259049131965,0
1761,51365,18147,632,21378,18,0.353295045264285,-4.58704954735715,0
1762,61830,10978,614,18348,14,0.17755135047711468,-5.764486495228853,0
1763,98401,19476,677,17020,19,0.1979248178372171,-6.690751821627829,0
1764,58559,11842,571,19637,9,0.20222339862361038,-4.587766013763896,0
1765,77239,16265,765,19226,19,0.21058014733489558,-7.444198526651045,0
1766,49452,19101,656,14700,10,0.38625333656879396,-3.69746663431206,1
1767,59475,14831,658,33542,9,0.24936527952921395,-4.986347204707861,0
1768,86562,17273,730,24039,4,0.19954483491601396,-5.704551650839861,0
